-----------------------------------------------------------------------------------------------------------
+--------------------+--------+------+----------+-----------+--------------+-------------+----------+
|                 key|accuracy|    id|       lat|        lng|         speed|         time|     types|
|20200401_00001121...|   4.598|962926|37.2230085|126.9518012|  3.478912E-13|1585687829532|    NORMAL|
|20200401_00001121...|   4.313|962927|37.2230085|126.9518012|  6.487702E-14|1585687832527|    NORMAL|
|20200401_00001121...|   4.313|962928|37.2230085|126.9518012|  2.087574E-14|1585687833521|    NORMAL|
|20200401_00001121...|   4.268|962929|37.2230085|126.9518012| 2.4547182E-15|1585687836521|    NORMAL|
|20200401_00001121...|   4.441|962930|37.2230085|126.9518012| 6.7256587E-16|1585687838526|    NORMAL|
|20200401_00001121...|   4.378|962931|37.2229772|126.9517978|      2.971346|1585687840514|    NORMAL|
|20200401_00001121...|   4.727|962932|37.2229163|126.9517686|     3.5485413|1585687842516|    NORMAL|
|20200401_00001121...|   4.623|962933|37.2228499|126.9517377|     3.7273777|1585687844529|    NORMAL|
|20200401_00001121...|    4.56|962934|37.2228181|126.9517219|     3.7514977|1585687845513|    NORMAL|
|20200401_00001121...|   4.463|962935|37.2227479|126.9516999|      4.032821|1585687847517|    NORMAL|
|20200401_00001121...|    4.63|962936| 37.222643|126.9516752|      4.758806|1585687850516|    NORMAL|
|20200401_00001121...|   4.789|962937|37.2225368|126.9516773|      6.726878|1585687852517|    NORMAL|
|20200401_00001121...|   4.676|962938|37.2224033|126.9516532|     7.5833898|1585687854508|    NORMAL|
|20200401_00001121...|   4.789|962939|37.2222622|126.9515844|      8.032922|1585687856521|    NORMAL|
|20200401_00001121...|   4.722|962940|37.2221241|126.9514986|       8.38605|1585687858506|    NORMAL|
|20200401_00001121...|   4.843|962941| 37.221983|126.9514022|      8.285567|1585687860524|    NORMAL|
|20200401_00001121...|   4.722|962942|37.2218602|126.9513272|      7.148606|1585687862511|    NORMAL|
|20200401_00001121...|     4.0|962943|37.2217439|126.9512991|      5.985733|1585687864510|    NORMAL|
|20200401_00001121...|     4.0|962944|37.2216951|126.9513049|     4.2490015|1585687865570|    NORMAL|
|20200401_00001121...|     4.0|962945|37.2216446| 126.951405|     4.0405564|1585687868513|    NORMAL|
|20200401_00001121...|     4.2|962946|37.2215908|126.9515467|     6.2120256|1585687870514|    NORMAL|
|20200401_00001121...|    4.25|962947|37.2215021|126.9517443|      8.358059|1585687872504|    NORMAL|
|20200401_00001121...|   4.752|962948|37.2214518|126.9518449|     8.8476305|1585687873577|    NORMAL|
|20200401_00001121...|   5.038|962949|37.2212866|126.9520984|     8.6828375|1585687876505|    NORMAL|
|20200401_00001121...|   4.666|962950|37.2211836|126.9522147|      7.316219|1585687878509|    NORMAL|
|20200401_00001121...|     4.4|962951|37.2211062|126.9522917|     4.9202976|1585687880513|    NORMAL|
|20200401_00001121...|     4.0|962952|37.2210717|126.9523246|      2.223803|1585687882514|    NORMAL|
|20200401_00001121...|     4.0|962953|37.2210675|126.9523289|    0.05579301|1585687884504|    NORMAL|
|20200401_00001121...|     4.0|962954|37.2210749| 126.952322|   9.833975E-4|1585687886522|    NORMAL|
|20200401_00001121...|   4.313|962955|37.2210663|126.9523304|     1.5152618|1585687888514|    NORMAL|
|20200401_00001121...|   4.146|962956|37.2210166|126.9523804|     3.5096939|1585687890507|    NORMAL|
|20200401_00001121...|   3.816|962957|37.2209473|126.9524475|      4.177372|1585687892500|    NORMAL|
|20200401_00001121...|   3.816|962958|37.2208683|126.9525209|      5.182692|1585687894503|    NORMAL|
|20200401_00001121...|   4.378|962959|37.2208195| 126.952565|      6.069748|1585687895517|    NORMAL|
|20200401_00001121...|   4.338|962960|37.2206397| 126.952693|     6.9873405|1585687898500|    NORMAL|
|20200401_00001121...|     4.0|962961|37.2205139|126.9527594|      6.323098|1585687900505|    NORMAL|
|20200401_00001121...|   4.388|962962|  37.22041| 126.952811|     5.3225694|1585687902503|    NORMAL|
|20200401_00001121...|   4.453|962963|37.2203332|126.9528585|     4.0704203|1585687904510|    NORMAL|
|20200401_00001121...|     4.0|962964|37.2202892|126.9528917|     2.2796042|1585687906496|    NORMAL|
|20200401_00001121...|     4.0|962965|37.2202771|126.9529023|     1.4419844|1585687907504|    NORMAL|
|20200401_00001121...|   4.241|962966|37.2202799|126.9529002|  0.0021930074|1585687910497|    NORMAL|
|20200401_00001121...|   4.084|962967|37.2202812| 126.952899|  2.0348982E-4|1585687912497|    NORMAL|
|20200401_00001121...|   4.098|962968|37.2202816|126.9528987|  5.4778844E-5|1585687914492|    NORMAL|
|20200401_00001121...|   3.767|962969|37.2202817|126.9528986|  1.3018615E-5|1585687916503|    NORMAL|
|20200401_00001121...|   3.767|962970|37.2202817|126.9528986|  3.0222861E-6|1585687918494|    NORMAL|
|20200401_00001121...|   3.917|962971|37.2202817|126.9528986|  1.6067353E-6|1585687919495|    NORMAL|
|20200401_00001121...|    3.95|962972|37.2202817|126.9528986|  1.7773624E-7|1585687922496|    NORMAL|
|20200401_00001121...|   4.093|962973|37.2202817|126.9528986|   4.879989E-8|1585687924492|    NORMAL|
|20200401_00001121...|   4.462|962974|37.2202817|126.9528986|  1.2957257E-8|1585687926511|    NORMAL|
|20200401_00001121...|   4.645|962975|37.2202817|126.9528986|   2.630714E-9|1585687928495|    NORMAL|
|20200401_00001121...|   4.951|962976|37.2202817|126.9528986|   4.089012E-9|1585687929934|    NORMAL|
|20200401_00001121...|   5.386|962977|37.2202686|126.9529093|    0.75320786|1585687932501|    NORMAL|
|20200401_00001121...|   6.284|962978|37.2202276|126.9529479|      1.809872|1585687934496|    NORMAL|
|20200401_00001121...|   7.103|962979|37.2201634|126.9530173|     4.2687163|1585687936501|    NORMAL|
|20200401_00001121...|   7.287|962980|37.2200586|126.9531277|       6.51899|1585687938505|    NORMAL|
|20200401_00001121...|   5.333|962981|37.2199325|126.9532761|     7.8719306|1585687940490|    NORMAL|
|20200401_00001121...|   4.666|962982|37.2198111| 126.953432|      8.588149|1585687942494|    NORMAL|
|20200401_00001121...|   3.816|962983|37.2196946|126.9535826|      8.706107|1585687944479|    NORMAL|
|20200401_00001121...|   4.867|962984|37.2195837|126.9537233|       8.63304|1585687946478|    NORMAL|
|20200401_00001121...|   5.028|962985|37.2194763|126.9538638|     8.3065605|1585687948484|    NORMAL|
|20200401_00001121...|     4.0|962986|37.2193756|126.9539924|     7.8532805|1585687950483|    NORMAL|
|20200401_00001121...|     3.8|962987|37.2192857|126.9541063|      6.971309|1585687952478|    NORMAL|
|20200401_00001121...|    3.65|962988|37.2192101|126.9542035|       5.89171|1585687954481|    NORMAL|
|20200401_00001121...|    3.36|962989|37.2191559| 126.954275|      4.166159|1585687956481|    NORMAL|
|20200401_00001121...|    3.36|962990|37.2191297|126.9543082|      2.123534|1585687958477|    NORMAL|
|20200401_00001121...|    3.36|962991|37.2191328|126.9543041|  0.0014686732|1585687960479|    NORMAL|
|20200401_00001121...|   3.724|962992|37.2191377|126.9542983|  7.8068156E-4|1585687962506|    NORMAL|
|20200401_00001121...|   3.749|962993|37.2191386|126.9542972|  1.1618054E-4|1585687964473|    NORMAL|
|20200401_00001121...|   3.724|962994|37.2191389|126.9542968|  3.4020373E-5|1585687966495|    NORMAL|
|20200401_00001121...|     3.4|962995| 37.219139|126.9542968|  7.5209055E-6|1585687967493|    NORMAL|
|20200401_00001121...|   3.483|962996| 37.219139|126.9542967|  2.1403796E-6|1585687970497|    NORMAL|
|20200401_00001121...|   3.814|962997| 37.219139|126.9542967|   2.503834E-7|1585687972485|    NORMAL|
|20200401_00001121...|   3.814|962998| 37.219139|126.9542967|  1.3230947E-7|1585687974484|    NORMAL|
|20200401_00001121...|   3.957|962999| 37.219139|126.9542967|    3.81249E-8|1585687976484|    NORMAL|
|20200401_00001121...|   3.863|963000| 37.219139|126.9542967|   8.229408E-9|1585687978482|    NORMAL|
|20200401_00001121...|   3.656|963001| 37.219139|126.9542967|  2.4084386E-9|1585687980507|    NORMAL|
|20200401_00001121...|   3.476|963002| 37.219139|126.9542967|  6.143913E-10|1585687982487|    NORMAL|
|20200401_00001121...|   3.476|963003| 37.219139|126.9542967| 1.4646806E-10|1585687984484|    NORMAL|
|20200401_00001121...|   3.476|963004| 37.219139|126.9542967|  4.161677E-11|1585687986482|    NORMAL|
|20200401_00001121...|   3.713|963005| 37.219139|126.9542967|  9.102169E-12|1585687988483|    NORMAL|
|20200401_00001121...|   3.563|963006|37.2191323| 126.954304|     0.5027008|1585687989487|    NORMAL|
|20200401_00001121...|   3.764|963007|37.2190471|126.9544109|     4.2013597|1585687992481|    NORMAL|
|20200401_00001121...|   3.741|963008|37.2190121|126.9544579|      4.864892|1585687993495|    NORMAL|
|20200401_00001121...|   3.908|963009|37.2188756|126.9546379|     7.5544615|1585687996491|    NORMAL|
|20200401_00001121...|   3.633|963010|37.2187628|126.9547825|      8.215656|1585687998494|    NORMAL|
|20200401_00001121...|   3.816|963011|37.2186409|126.9549439|      9.732519|1585688000486|    NORMAL|
|20200401_00001121...|   3.983|963012|37.2185752|126.9550439|     10.682722|1585688001477|    NORMAL|
|20200401_00001121...|     4.0|963013|37.2183557|126.9553851|      12.78556|1585688004494|    NORMAL|
|20200401_00001121...|     4.0|963014|37.2182757|126.9554971|     12.991592|1585688005478|    NORMAL|
|20200401_00001121...|   3.816|963015|37.2181166|126.9557097|     12.779369|1585688007489|    NORMAL|
|20200401_00001121...|    4.98|963016| 37.217875|126.9560227|     12.951541|1585688010478|    NORMAL|
|20200401_00001121...|   4.816|963017|37.2177915|126.9561305|     13.048868|1585688011473|    NORMAL|
|20200401_00001121...|   4.666|963018|37.2175618|126.9564444|      12.41858|1585688014480|    NORMAL|
|20200401_00001121...|    3.98|963019|37.2174892|126.9565429|     12.087166|1585688015482|    NORMAL|
|20200401_00001121...|   3.633|963020|37.2172923|126.9568152|     10.971338|1585688018473|    NORMAL|
|20200401_00001121...|    3.56|963021|37.2172345|126.9569036|      10.40881|1585688019499|    NORMAL|
|20200401_00001121...|    4.15|963022|37.2171018|126.9571256|      8.253051|1585688022467|    NORMAL|
|20200401_00001121...|   5.333|963023|37.2170398|126.9572227|      5.808405|1585688024499|    NORMAL|
|20200401_00001121...|     6.0|963024|37.2170192|126.9572374|      2.889205|1585688026489|    NORMAL|
|20200401_00001121...|     6.0|963025|37.2170289|126.9572212|  0.0014917557|1585688028483|    NORMAL|
|20200401_00001121...|   6.333|963026|37.2170355|126.9572104|  7.4449443E-4|1585688030473|    NORMAL|
|20200401_00001121...|    7.44|963027|37.2170383|126.9572057|  6.5889175E-4|1585688032468|    NORMAL|
|20200401_00001121...|   8.012|963028|37.2170394| 126.957204|  1.4842337E-4|1585688034473|    NORMAL|
|20200401_00001121...|   8.347|963029|37.2170399|126.9572032|  6.7583445E-5|1585688036501|    NORMAL|
|20200401_00001121...|   8.108|963030|37.2170401|126.9572028|  2.5148676E-5|1585688038466|    NORMAL|
|20200401_00001121...|   8.093|963031|37.2170402|126.9572028|  1.6983377E-5|1585688039470|    NORMAL|
|20200401_00001121...|   8.257|963032|37.2170403|126.9572026|  7.3484734E-6|1585688042481|    NORMAL|
|20200401_00001121...|   8.221|963033|37.2170403|126.9572026|  1.8521512E-6|1585688044467|    NORMAL|
|20200401_00001121...|   8.257|963034|37.2170403|126.9572026|   8.987066E-7|1585688046484|    NORMAL|
|20200401_00001121...|    8.52|963035|37.2170403|126.9572026|  4.0889466E-7|1585688048470|    NORMAL|
|20200401_00001121...|   8.234|963036|37.2170615|126.9571772|   0.005180825|1585688050462|    NORMAL|
|20200401_00001121...|   7.433|963037| 37.217078|126.9571576|  0.0028058938|1585688052474|    NORMAL|
|20200401_00001121...|   7.433|963038|37.2170823|126.9571526|   5.040833E-4|1585688054493|    NORMAL|
|20200401_00001121...|     8.1|963039|37.2170845|126.9571501|   2.199702E-4|1585688056468|    NORMAL|
|20200401_00001121...|   8.479|963040|37.2170856|126.9571489|   9.981935E-5|1585688058492|    NORMAL|
|20200401_00001121...|   8.479|963041| 37.217086|126.9571484|  3.8003414E-5|1585688060485|    NORMAL|
|20200401_00001121...|   8.535|963042|37.2170862|126.9571482|   4.481493E-5|1585688062474|    NORMAL|
|20200401_00001121...|   8.459|963043|37.2170862|126.9571482|   6.429835E-6|1585688064466|    NORMAL|
|20200401_00001121...|   8.535|963044|37.2170863|126.9571481|  2.9066962E-6|1585688066485|    NORMAL|
|20200401_00001121...|   8.541|963045|37.2170863|126.9571481|  1.3206567E-6|1585688068466|    NORMAL|
|20200401_00001121...|   8.541|963046|37.2170863|126.9571481|  4.7467944E-7|1585688070462|    NORMAL|
|20200401_00001121...|   8.586|963047|37.2170863|126.9571481|  5.7537034E-7|1585688072469|    NORMAL|
|20200401_00001121...|   8.586|963048|37.2170863|126.9571481|  7.7430286E-8|1585688074472|    NORMAL|
|20200401_00001121...|   8.503|963049|37.2170863|126.9571481|   3.611679E-8|1585688076466|    NORMAL|
|20200401_00001121...|   8.714|963050|37.2170863|126.9571481|  1.7481934E-8|1585688078491|    NORMAL|
|20200401_00001121...|   8.833|963051|37.2170863|126.9571481|    5.74103E-9|1585688080464|    NORMAL|
|20200401_00001121...|   8.522|963052|37.2170863|126.9571481|  1.5143208E-8|1585688082461|    NORMAL|
|20200401_00001121...|   8.808|963053|37.2170863|126.9571481|  1.2032577E-9|1585688084459|    NORMAL|
|20200401_00001121...|   8.276|963054|37.2170636|126.9571889|     1.1581669|1585688086459|    NORMAL|
|20200401_00001121...|   8.248|963055|37.2170405|126.9572514|     2.8646011|1585688088455|    NORMAL|
|20200401_00001121...|   8.289|963056| 37.216999|126.9573367|     3.9083714|1585688090470|    NORMAL|
|20200401_00001121...|   8.408|963057|37.2169278|126.9574365|     6.0717225|1585688092460|    NORMAL|
|20200401_00001121...|   8.476|963058| 37.216836| 126.957582|     7.5952315|1585688094457|    NORMAL|
|20200401_00001121...|    8.98|963059|37.2167425|126.9577461|      8.535361|1585688096499|    NORMAL|
|20200401_00001121...|  11.118|963060|37.2166629|126.9578914|     9.3397455|1585688098124|    NORMAL|
|20200401_00001121...|  12.785|963061|37.2164825|126.9582009|      12.86685|1585688100464|    NORMAL|
|20200401_00001121...|  11.451|963062|37.2163172|126.9584647|     13.567408|1585688102486|    NORMAL|
|20200401_00001121...|   8.333|963063|37.2161454|126.9587067|     14.136368|1585688104467|    NORMAL|
|20200401_00001121...|     7.0|963064|37.2159581|126.9589626|     15.077918|1585688106452|    NORMAL|
|20200401_00001121...|   6.333|963065|37.2157664| 126.959237|     15.648486|1585688108454|    NORMAL|
|20200401_00001121...|     6.0|963066|37.2156698| 126.959375|     15.756895|1585688109451|    NORMAL|
|20200401_00001121...|   5.666|963067|37.2153914|126.9597639|     15.205102|1585688112454|    NORMAL|
|20200401_00001121...|     4.8|963068|37.2152096| 126.960006|     14.629759|1585688114461|    NORMAL|
|20200401_00001121...|   4.333|963069|37.2150205|126.9602227|     14.177209|1585688116454|    NORMAL|
|20200401_00001121...|     4.0|963070|37.2148288|126.9604017|     13.164238|1585688118447|    NORMAL|
|20200401_00001121...|     4.0|963071|37.2146693|126.9605321|      10.30617|1585688120454|    NORMAL|
|20200401_00001121...|     4.0|963072|37.2145729|126.9606035|     6.8637185|1585688122468|    NORMAL|
|20200401_00001121...|     4.0|963073|37.2145419| 126.960626|      5.493924|1585688123475|    NORMAL|
|20200401_00001121...|     4.0|963074|37.2145129|126.9606504|     1.9518347|1585688126464|    NORMAL|
|20200401_00001121...|   4.333|963075|37.2145104|126.9606526|    0.05651902|1585688128462|    NORMAL|
|20200401_00001121...|     5.6|963076|37.2145178|126.9606463|   8.025422E-4|1585688130483|    NORMAL|
|20200401_00001121...|   7.101|963077|37.2145202|126.9606442|  0.0012417869|1585688131465|    NORMAL|
|20200401_00001121...|   7.515|963078| 37.214523|126.9606419|  1.8532205E-4|1585688134456|    NORMAL|
|20200401_00001121...|   6.752|963079|37.2145235|126.9606414|   8.091725E-5|1585688136458|    NORMAL|
|20200401_00001121...|   6.181|963080|37.2145236|126.9606413|  1.9598954E-5|1585688138456|    NORMAL|
|20200401_00001121...|   6.181|963081|37.2145237|126.9606412|   6.738516E-6|1585688140460|    NORMAL|
|20200401_00001121...|    6.22|963082|37.2145237|126.9606412|  2.0129914E-6|1585688142456|    NORMAL|
|20200401_00001121...|   6.923|963083|37.2145237|126.9606412|  5.3131373E-7|1585688144470|    NORMAL|
|20200401_00001121...|   6.825|963084|37.2145237|126.9606412|   4.109893E-7|1585688146460|    NORMAL|
|20200401_00001121...|   6.629|963085|37.2145311| 126.960636|       0.62653|1585688148489|    NORMAL|
|20200401_00001121...|   6.253|963086|37.2145046|126.9606558|     3.1464343|1585688150455|    NORMAL|
|20200401_00001121...|   6.501|963087|37.2144253| 126.960711|     4.2379055|1585688152453|    NORMAL|
|20200401_00001121...|    5.93|963088|37.2143437|126.9607753|     4.6244206|1585688154463|    NORMAL|
|20200401_00001121...|   5.935|963089|37.2142866|126.9608697|      4.881346|1585688156470|    NORMAL|
|20200401_00001121...|   5.935|963090|37.2142754|126.9609945|      4.971333|1585688158463|    NORMAL|
|20200401_00001121...|   5.658|963091|37.2142984|126.9611252|     5.6616406|1585688160451|    NORMAL|
|20200401_00001121...|   4.513|963092|37.2143328|126.9612751|      6.641432|1585688162452|    NORMAL|
|20200401_00001121...|   4.513|963093|37.2143691|126.9614328|      6.404169|1585688164468|    NORMAL|
|20200401_00001121...|    4.44|963094| 37.214395|126.9615565|     5.0494823|1585688166472|    NORMAL|
|20200401_00001121...|     4.0|963095|37.2144091|126.9616174|     2.4017406|1585688168451|    NORMAL|
