-----------------------------------------------------------------------------------------------------------
+--------+----------+----------+------------------------------------+------+----------+-----------+--------------+-------------+----------+---------------------------------------------------+
|accuracy|accuracy_x|accuracy_y|address                             |id    |lat       |lng        |speed         |time         |types     |uuid                                               |
|5.96    |null      |null      |null                                |970047|37.03788  |127.0497285|6.5153175E-11 |1585728385000|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.389   |null      |null      |null                                |970048|37.03788  |127.0497285|5.7454763E-11 |1585728387595|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.191   |null      |null      |null                                |970049|37.03788  |127.0497285|6.1947374E-12 |1585728388954|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.722   |null      |null      |null                                |970050|37.03788  |127.0497285|9.732846E-13  |1585728391009|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.618   |null      |null      |null                                |970051|37.03788  |127.0497285|1.8864597E-12 |1585728392696|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.618   |null      |null      |null                                |970052|37.03788  |127.0497285|1.11045166E-13|1585728395008|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.618   |null      |null      |null                                |970053|37.03788  |127.0497285|3.4287982E-14 |1585728396950|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.589   |null      |null      |null                                |970054|37.03788  |127.0497285|1.6448912E-14 |1585728398967|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.362   |null      |null      |null                                |970055|37.03788  |127.0497285|4.0337424E-15 |1585728400985|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.866   |null      |null      |null                                |970056|37.03788  |127.0497285|7.966155E-15  |1585728402824|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.599   |null      |null      |null                                |970057|37.03788  |127.0497285|4.957969E-16  |1585728404945|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.885   |null      |null      |null                                |970058|37.03788  |127.0497285|1.901492E-16  |1585728406953|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.795   |null      |null      |null                                |970059|37.03788  |127.0497285|1.7598016E-16 |1585728408943|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|9.261   |null      |null      |null                                |970060|37.03788  |127.0497285|2.5037892E-16 |1585728411014|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|9.54    |null      |null      |null                                |970061|37.03788  |127.0497285|6.257967E-17  |1585728412834|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.868   |null      |null      |null                                |970062|37.03788  |127.0497285|3.0989633E-18 |1585728414959|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.868   |null      |null      |null                                |970063|37.03788  |127.0497285|7.788615E-19  |1585728417001|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |970064|37.03788  |127.0497285|4.2489856E-19 |1585728418947|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |970065|37.03788  |127.0497285|7.412438E-19  |1585728420948|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.218   |null      |null      |null                                |970066|37.03788  |127.0497285|4.0871755E-18 |1585728423537|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.218   |null      |null      |null                                |970067|37.03788  |127.0497285|1.849664E-19  |1585728424947|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.044   |null      |null      |null                                |970068|37.03788  |127.0497285|2.5833306E-22 |1585728426942|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.325   |null      |null      |null                                |970069|37.03788  |127.0497285|2.7714646E-25 |1585728428945|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.325   |null      |null      |null                                |970070|37.03788  |127.0497285|3.8703093E-28 |1585728430950|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.336   |null      |null      |null                                |970071|37.03788  |127.0497285|5.40546E-31   |1585728433558|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.336   |null      |null      |null                                |970072|37.03788  |127.0497285|5.8263653E-34 |1585728434947|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.145   |null      |null      |null                                |970073|37.03788  |127.0497285|8.137453E-37  |1585728436946|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |970074|37.0378751|127.0497278|0.61320835    |1585728438955|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |970075|37.0378434|127.0497621|2.6900685     |1585728441017|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |970076|37.037776 |127.0498401|3.9607952     |1585728442940|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.333   |null      |null      |null                                |970077|37.0376952|127.0499333|5.134668      |1585728445036|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.666   |null      |null      |null                                |970078|37.0376004|127.0500547|7.0361223     |1585728446944|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.58    |null      |null      |null                                |970079|37.0374909|127.0501941|7.2089963     |1585728448950|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.114   |null      |null      |null                                |970080|37.0374035|127.0503024|6.155934      |1585728450936|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.966   |null      |null      |null                                |970081|37.0373341|127.0503813|4.727029      |1585728452940|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.816   |null      |null      |null                                |970082|37.0372862|127.0504357|3.521964      |1585728454937|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.633   |null      |null      |null                                |970083|37.0372592|127.0504664|2.4547799     |1585728456945|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.54    |null      |null      |null                                |970084|37.0372464|127.0504805|0.06599824    |1585728458954|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.001   |null      |null      |null                                |970085|37.0372531|127.0504732|6.6292303E-4  |1585728461018|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.858   |null      |null      |null                                |970086|37.0372545|127.0504717|1.8235599E-4  |1585728462934|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.602   |null      |null      |null                                |970087|37.037255 |127.0504712|6.572252E-5   |1585728464930|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.886   |null      |null      |null                                |970088|37.0372551|127.0504711|1.1802283E-5  |1585728467046|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.069   |null      |null      |null                                |970089|37.0372551|127.0504711|3.2281364E-6  |1585728469028|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.109   |null      |null      |null                                |970090|37.0372551|127.0504711|6.5267267E-7  |1585728470938|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.093   |null      |null      |null                                |970091|37.0372551|127.0504711|1.7304541E-7  |1585728472931|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.412   |null      |null      |null                                |970092|37.0372551|127.0504711|1.086578E-7   |1585728475020|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.925   |null      |null      |null                                |970093|37.0372551|127.0504711|1.0388716E-8  |1585728476936|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.745   |null      |null      |null                                |970094|37.0372551|127.0504711|3.954275E-9   |1585728479046|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.736   |null      |null      |null                                |970095|37.0372551|127.0504711|1.245245E-9   |1585728480926|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.402   |null      |null      |null                                |970096|37.0372551|127.0504711|2.6142186E-10 |1585728482931|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.77    |null      |null      |null                                |970097|37.0372551|127.0504711|1.9123536E-10 |1585728484981|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.803   |null      |null      |null                                |970098|37.0372551|127.0504711|3.1348157E-11 |1585728486929|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.517   |null      |null      |null                                |970099|37.0372551|127.0504711|8.694993E-12  |1585728488936|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.995   |null      |null      |null                                |970100|37.0372551|127.0504711|2.0412018E-12 |1585728490940|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.424   |null      |null      |null                                |970101|37.0372551|127.0504711|5.243162E-13  |1585728492926|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.375   |null      |null      |null                                |970102|37.0372551|127.0504711|6.1729484E-13 |1585728494929|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.771   |null      |null      |null                                |970103|37.0372551|127.0504711|5.0077062E-14 |1585728496938|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.805   |null      |null      |null                                |970104|37.0372551|127.0504711|5.345056E-14  |1585728499328|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.805   |null      |null      |null                                |970105|37.0372551|127.0504711|5.944065E-15  |1585728500931|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.404   |null      |null      |null                                |970106|37.0372551|127.0504711|1.8334371E-15 |1585728502920|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.609   |null      |null      |null                                |970107|37.0372551|127.0504711|1.8052436E-15 |1585728504924|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.21    |null      |null      |null                                |970108|37.0372551|127.0504711|5.283914E-17  |1585728506960|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.525   |null      |null      |null                                |970109|37.0372551|127.0504711|5.2981944E-17 |1585728509476|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.45    |null      |null      |null                                |970110|37.0372551|127.0504711|5.9709143E-18 |1585728510920|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.192   |null      |null      |null                                |970111|37.0372715|127.0504544|0.0055006156  |1585728512929|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.374   |null      |null      |null                                |970112|37.0372859|127.0504395|0.00813379    |1585728514949|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.27    |null      |null      |null                                |970113|37.0372888|127.0504364|3.9145286E-4  |1585728517033|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.357   |null      |null      |null                                |970114|37.0372895|127.0504356|2.7978222E-4  |1585728519545|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.357   |null      |null      |null                                |970115|37.0372897|127.0504354|2.9803701E-5  |1585728520920|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.357   |null      |null      |null                                |970116|37.0372898|127.0504353|5.383653E-6   |1585728522924|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.219   |null      |null      |null                                |970117|37.0372898|127.0504353|7.6187985E-6  |1585728524920|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.422   |null      |null      |null                                |970118|37.0372898|127.0504353|3.9752697E-7  |1585728527043|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.573   |null      |null      |null                                |970119|37.0372898|127.0504353|2.8152581E-7  |1585728529663|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
